Timestamp,Hour_of_Day,Day_of_Week,Month,Temperature_C,Rainfall_mm,Current_Demand,Lag_1_Demand,Lag_24_Demand
2025-02-22 20:00:00,20,5,2,13.9,0.0,80.92,80.69,71.38
2025-02-22 21:00:00,21,5,2,9.9,0.0,65.7,80.92,71.05
2025-02-22 22:00:00,22,5,2,9.8,8.4,46.68,65.7,62.3
2025-02-22 23:00:00,23,5,2,6.3,0.0,53.16,46.68,45.62
2025-02-23 00:00:00,0,6,2,12.1,0.0,53.18,53.16,47.39
2025-02-23 01:00:00,1,6,2,12.4,0.0,43.09,53.18,37.12
2025-02-23 02:00:00,2,6,2,11.8,0.0,32.99,43.09,38.94
2025-02-23 03:00:00,3,6,2,14.5,0.0,51.89,32.99,43.85
2025-02-23 04:00:00,4,6,2,14.0,0.0,45.08,51.89,45.12
2025-02-23 05:00:00,5,6,2,15.2,0.8,68.13,45.08,69.76
2025-02-23 06:00:00,6,6,2,16.5,0.0,78.09,68.13,80.34
2025-02-23 07:00:00,7,6,2,17.9,0.0,92.47,78.09,96.8
2025-02-23 08:00:00,8,6,2,14.8,0.0,107.54,92.47,100.37
2025-02-23 09:00:00,9,6,2,22.0,0.0,123.16,107.54,121.52
2025-02-23 10:00:00,10,6,2,21.5,0.0,120.73,123.16,120.3
2025-02-23 11:00:00,11,6,2,20.8,0.0,114.16,120.73,127.4
2025-02-23 12:00:00,12,6,2,21.2,0.0,103.34,114.16,111.57
2025-02-23 13:00:00,13,6,2,18.9,16.0,67.13,103.34,100.09
2025-02-23 14:00:00,14,6,2,16.1,0.0,91.18,67.13,78.91
2025-02-23 15:00:00,15,6,2,19.6,7.5,72.09,91.18,75.09
2025-02-23 16:00:00,16,6,2,14.8,0.0,77.14,72.09,76.64
2025-02-23 17:00:00,17,6,2,16.0,0.0,70.91,77.14,79.25
2025-02-23 18:00:00,18,6,2,13.0,0.0,78.93,70.91,74.76
2025-02-23 19:00:00,19,6,2,16.3,0.0,76.4,78.93,80.69
2025-02-23 20:00:00,20,6,2,12.9,0.0,67.77,76.4,80.92
2025-02-23 21:00:00,21,6,2,12.6,0.0,78.96,67.77,65.7
2025-02-23 22:00:00,22,6,2,8.6,0.0,69.86,78.96,46.68
2025-02-23 23:00:00,23,6,2,13.5,0.0,64.85,69.86,53.16
2025-02-24 00:00:00,0,0,2,11.9,0.0,49.25,64.85,53.18
2025-02-24 01:00:00,1,0,2,6.9,0.0,32.15,49.25,43.09
2025-02-24 02:00:00,2,0,2,13.6,0.0,45.59,32.15,32.99
2025-02-24 03:00:00,3,0,2,8.9,0.0,24.3,45.59,51.89
2025-02-24 04:00:00,4,0,2,12.5,5.4,43.1,24.3,45.08
2025-02-24 05:00:00,5,0,2,12.6,0.0,60.82,43.1,68.13
2025-02-24 06:00:00,6,0,2,17.4,0.0,66.21,60.82,78.09
2025-02-24 07:00:00,7,0,2,12.8,0.0,75.61,66.21,92.47
2025-02-24 08:00:00,8,0,2,18.3,0.0,106.37,75.61,107.54
2025-02-24 09:00:00,9,0,2,19.9,0.0,105.39,106.37,123.16
2025-02-24 10:00:00,10,0,2,19.2,0.0,109.41,105.39,120.73
2025-02-24 11:00:00,11,0,2,20.9,0.0,111.92,109.41,114.16
2025-02-24 12:00:00,12,0,2,20.6,0.0,100.04,111.92,103.34
2025-02-24 13:00:00,13,0,2,18.5,0.0,97.42,100.04,67.13
2025-02-24 14:00:00,14,0,2,19.1,0.0,87.37,97.42,91.18
2025-02-24 15:00:00,15,0,2,20.3,0.0,80.79,87.37,72.09
2025-02-24 16:00:00,16,0,2,15.5,0.0,68.29,80.79,77.14
2025-02-24 17:00:00,17,0,2,16.8,0.0,71.25,68.29,70.91
2025-02-24 18:00:00,18,0,2,15.0,0.0,68.06,71.25,78.93
2025-02-24 19:00:00,19,0,2,14.8,0.0,72.31,68.06,76.4
2025-02-24 20:00:00,20,0,2,11.3,19.6,38.04,72.31,67.77
2025-02-24 21:00:00,21,0,2,6.6,0.0,61.48,38.04,78.96
2025-02-24 22:00:00,22,0,2,13.6,0.0,76.18,61.48,69.86
2025-02-24 23:00:00,23,0,2,10.5,0.0,53.57,76.18,64.85
2025-02-25 00:00:00,0,1,2,8.1,3.3,32.01,53.57,49.25
2025-02-25 01:00:00,1,1,2,9.9,30.3,10.0,32.01,32.15
2025-02-25 02:00:00,2,1,2,12.2,0.0,38.89,10.0,45.59
2025-02-25 03:00:00,3,1,2,10.4,0.0,45.46,38.89,24.3
2025-02-25 04:00:00,4,1,2,9.3,0.0,49.34,45.46,43.1
2025-02-25 05:00:00,5,1,2,13.6,0.0,57.16,49.34,60.82
2025-02-25 06:00:00,6,1,2,11.6,0.0,67.74,57.16,66.21
2025-02-25 07:00:00,7,1,2,14.5,4.1,70.13,67.74,75.61
2025-02-25 08:00:00,8,1,2,14.0,0.0,89.67,70.13,106.37
2025-02-25 09:00:00,9,1,2,16.1,0.0,96.12,89.67,105.39
2025-02-25 10:00:00,10,1,2,17.4,1.2,108.0,96.12,109.41
2025-02-25 11:00:00,11,1,2,20.6,0.0,108.31,108.0,111.92
2025-02-25 12:00:00,12,1,2,22.6,0.0,101.05,108.31,100.04
2025-02-25 13:00:00,13,1,2,19.5,0.0,87.87,101.05,97.42
2025-02-25 14:00:00,14,1,2,18.0,0.0,83.07,87.87,87.37
2025-02-25 15:00:00,15,1,2,17.3,0.0,72.88,83.07,80.79
2025-02-25 16:00:00,16,1,2,18.5,0.0,76.39,72.88,68.29
2025-02-25 17:00:00,17,1,2,14.1,0.0,66.96,76.39,71.25
2025-02-25 18:00:00,18,1,2,13.9,0.0,74.24,66.96,68.06
2025-02-25 19:00:00,19,1,2,13.7,0.0,73.18,74.24,72.31
2025-02-25 20:00:00,20,1,2,7.9,0.0,63.76,73.18,38.04
2025-02-25 21:00:00,21,1,2,10.4,0.0,64.14,63.76,61.48
2025-02-25 22:00:00,22,1,2,12.8,0.0,58.63,64.14,76.18
2025-02-25 23:00:00,23,1,2,7.7,0.0,51.64,58.63,53.57
2025-02-26 00:00:00,0,2,2,9.0,0.0,44.76,51.64,32.01
2025-02-26 01:00:00,1,2,2,10.7,0.0,43.6,44.76,10.0
2025-02-26 02:00:00,2,2,2,7.9,0.0,41.36,43.6,38.89
2025-02-26 03:00:00,3,2,2,13.2,0.0,42.42,41.36,45.46
2025-02-26 04:00:00,4,2,2,12.2,0.0,49.64,42.42,49.34
2025-02-26 05:00:00,5,2,2,14.3,0.0,61.67,49.64,57.16
2025-02-26 06:00:00,6,2,2,13.3,0.0,77.99,61.67,67.74
2025-02-26 07:00:00,7,2,2,15.4,0.0,89.53,77.99,70.13
2025-02-26 08:00:00,8,2,2,15.3,4.0,86.11,89.53,89.67
2025-02-26 09:00:00,9,2,2,17.5,0.0,99.98,86.11,96.12
2025-02-26 10:00:00,10,2,2,21.6,0.0,123.05,99.98,108.0
2025-02-26 11:00:00,11,2,2,20.0,0.0,112.21,123.05,108.31
2025-02-26 12:00:00,12,2,2,21.2,0.0,101.25,112.21,101.05
2025-02-26 13:00:00,13,2,2,20.6,0.0,98.97,101.25,87.87
2025-02-26 14:00:00,14,2,2,22.9,0.0,88.42,98.97,83.07
2025-02-26 15:00:00,15,2,2,18.1,0.0,82.69,88.42,72.88
2025-02-26 16:00:00,16,2,2,17.8,0.0,74.43,82.69,76.39
2025-02-26 17:00:00,17,2,2,14.9,0.0,77.77,74.43,66.96
2025-02-26 18:00:00,18,2,2,14.2,0.0,69.67,77.77,74.24
2025-02-26 19:00:00,19,2,2,13.0,0.0,69.9,69.67,73.18
2025-02-26 20:00:00,20,2,2,9.3,0.0,75.34,69.9,63.76
2025-02-26 21:00:00,21,2,2,11.3,0.0,71.54,75.34,64.14
2025-02-26 22:00:00,22,2,2,10.8,0.0,52.8,71.54,58.63
2025-02-26 23:00:00,23,2,2,9.0,0.0,57.66,52.8,51.64
2025-02-27 00:00:00,0,3,2,10.3,0.0,39.53,57.66,44.76
2025-02-27 01:00:00,1,3,2,14.7,0.0,46.68,39.53,43.6
2025-02-27 02:00:00,2,3,2,7.7,0.0,29.13,46.68,41.36
2025-02-27 03:00:00,3,3,2,8.5,0.0,34.87,29.13,42.42
2025-02-27 04:00:00,4,3,2,11.8,0.0,46.08,34.87,49.64
2025-02-27 05:00:00,5,3,2,11.0,0.0,50.38,46.08,61.67
2025-02-27 06:00:00,6,3,2,17.9,0.0,70.58,50.38,77.99
2025-02-27 07:00:00,7,3,2,16.9,0.0,84.29,70.58,89.53
2025-02-27 08:00:00,8,3,2,22.2,0.0,107.86,84.29,86.11
2025-02-27 09:00:00,9,3,2,15.8,0.1,103.04,107.86,99.98
2025-02-27 10:00:00,10,3,2,20.0,0.0,98.44,103.04,123.05
2025-02-27 11:00:00,11,3,2,20.6,0.0,101.62,98.44,112.21
2025-02-27 12:00:00,12,3,2,18.6,0.0,100.64,101.62,101.25
2025-02-27 13:00:00,13,3,2,19.0,0.0,90.86,100.64,98.97
2025-02-27 14:00:00,14,3,2,18.0,0.0,82.0,90.86,88.42
2025-02-27 15:00:00,15,3,2,18.9,0.0,83.46,82.0,82.69
2025-02-27 16:00:00,16,3,2,16.7,0.0,72.58,83.46,74.43
2025-02-27 17:00:00,17,3,2,17.4,0.0,75.51,72.58,77.77
2025-02-27 18:00:00,18,3,2,17.1,0.0,80.99,75.51,69.67
2025-02-27 19:00:00,19,3,2,15.5,0.0,71.8,80.99,69.9
2025-02-27 20:00:00,20,3,2,11.5,0.0,64.65,71.8,75.34
2025-02-27 21:00:00,21,3,2,9.6,0.0,67.95,64.65,71.54
2025-02-27 22:00:00,22,3,2,12.8,2.8,65.71,67.95,52.8
2025-02-27 23:00:00,23,3,2,10.5,0.0,49.47,65.71,57.66
2025-02-28 00:00:00,0,4,2,11.4,0.0,43.96,49.47,39.53
2025-02-28 01:00:00,1,4,2,10.9,0.0,44.27,43.96,46.68
2025-02-28 02:00:00,2,4,2,10.5,0.0,37.01,44.27,29.13
2025-02-28 03:00:00,3,4,2,14.9,0.0,41.07,37.01,34.87
2025-02-28 04:00:00,4,4,2,11.2,0.0,47.63,41.07,46.08
2025-02-28 05:00:00,5,4,2,14.4,0.0,66.04,47.63,50.38
2025-02-28 06:00:00,6,4,2,17.2,0.0,67.9,66.04,70.58
2025-02-28 07:00:00,7,4,2,15.9,0.0,87.53,67.9,84.29
2025-02-28 08:00:00,8,4,2,15.8,0.0,98.48,87.53,107.86
2025-02-28 09:00:00,9,4,2,16.6,0.0,99.81,98.48,103.04
2025-02-28 10:00:00,10,4,2,18.9,0.0,108.35,99.81,98.44
2025-02-28 11:00:00,11,4,2,19.2,0.0,106.87,108.35,101.62
2025-02-28 12:00:00,12,4,2,21.9,0.0,98.21,106.87,100.64
2025-02-28 13:00:00,13,4,2,17.9,0.0,88.98,98.21,90.86
2025-02-28 14:00:00,14,4,2,17.6,0.0,81.41,88.98,82.0
2025-02-28 15:00:00,15,4,2,17.2,0.0,80.02,81.41,83.46
2025-02-28 16:00:00,16,4,2,18.8,0.0,73.58,80.02,72.58
2025-02-28 17:00:00,17,4,2,15.5,0.0,58.18,73.58,75.51
2025-02-28 18:00:00,18,4,2,15.4,0.0,67.91,58.18,80.99
2025-02-28 19:00:00,19,4,2,16.2,0.0,69.0,67.91,71.8
2025-02-28 20:00:00,20,4,2,14.1,0.0,81.43,69.0,64.65
2025-02-28 21:00:00,21,4,2,10.8,0.0,66.07,81.43,67.95
2025-02-28 22:00:00,22,4,2,11.2,0.0,64.5,66.07,65.71
2025-02-28 23:00:00,23,4,2,9.2,0.0,60.36,64.5,49.47
2025-03-01 00:00:00,0,5,3,12.2,0.0,52.67,60.36,43.96
2025-03-01 01:00:00,1,5,3,14.0,0.0,41.37,52.67,44.27
2025-03-01 02:00:00,2,5,3,13.4,0.0,41.66,41.37,37.01
2025-03-01 03:00:00,3,5,3,15.9,0.0,47.32,41.66,41.07
2025-03-01 04:00:00,4,5,3,19.9,0.0,54.34,47.32,47.63
2025-03-01 05:00:00,5,5,3,19.8,0.0,69.66,54.34,66.04
2025-03-01 06:00:00,6,5,3,24.7,0.0,89.42,69.66,67.9
2025-03-01 07:00:00,7,5,3,19.9,0.0,102.12,89.42,87.53
2025-03-01 08:00:00,8,5,3,20.8,0.0,118.76,102.12,98.48
2025-03-01 09:00:00,9,5,3,23.7,0.0,120.41,118.76,99.81
2025-03-01 10:00:00,10,5,3,25.8,0.0,127.34,120.41,108.35
2025-03-01 11:00:00,11,5,3,22.3,0.0,104.0,127.34,106.87
2025-03-01 12:00:00,12,5,3,27.0,0.0,125.58,104.0,98.21
2025-03-01 13:00:00,13,5,3,23.5,0.0,104.71,125.58,88.98
2025-03-01 14:00:00,14,5,3,23.9,0.0,98.24,104.71,81.41
2025-03-01 15:00:00,15,5,3,18.7,0.0,88.62,98.24,80.02
2025-03-01 16:00:00,16,5,3,24.0,0.0,85.24,88.62,73.58
2025-03-01 17:00:00,17,5,3,19.7,0.0,87.73,85.24,58.18
2025-03-01 18:00:00,18,5,3,19.3,0.0,81.17,87.73,67.91
2025-03-01 19:00:00,19,5,3,20.3,19.7,53.75,81.17,69.0
2025-03-01 20:00:00,20,5,3,17.4,0.0,86.84,53.75,81.43
2025-03-01 21:00:00,21,5,3,18.7,0.0,86.13,86.84,66.07
2025-03-01 22:00:00,22,5,3,14.3,3.7,65.17,86.13,64.5
2025-03-01 23:00:00,23,5,3,19.0,0.0,71.36,65.17,60.36
2025-03-02 00:00:00,0,6,3,14.6,0.0,55.34,71.36,52.67
2025-03-02 01:00:00,1,6,3,14.3,0.0,51.26,55.34,41.37
2025-03-02 02:00:00,2,6,3,19.6,0.0,51.89,51.26,41.66
2025-03-02 03:00:00,3,6,3,14.1,0.0,42.37,51.89,47.32
2025-03-02 04:00:00,4,6,3,14.5,1.7,53.52,42.37,54.34
2025-03-02 05:00:00,5,6,3,16.2,0.0,62.65,53.52,69.66
2025-03-02 06:00:00,6,6,3,21.7,0.0,88.13,62.65,89.42
2025-03-02 07:00:00,7,6,3,21.1,0.0,107.06,88.13,102.12
2025-03-02 08:00:00,8,6,3,22.9,0.0,111.49,107.06,118.76
2025-03-02 09:00:00,9,6,3,24.6,0.0,122.75,111.49,120.41
2025-03-02 10:00:00,10,6,3,25.4,0.0,115.02,122.75,127.34
2025-03-02 11:00:00,11,6,3,24.8,0.0,113.76,115.02,104.0
2025-03-02 12:00:00,12,6,3,25.3,0.0,115.51,113.76,125.58
2025-03-02 13:00:00,13,6,3,25.1,0.0,110.13,115.51,104.71
2025-03-02 14:00:00,14,6,3,24.3,0.0,94.46,110.13,98.24
2025-03-02 15:00:00,15,6,3,20.5,0.0,86.58,94.46,88.62
2025-03-02 16:00:00,16,6,3,22.1,9.3,68.11,86.58,85.24
2025-03-02 17:00:00,17,6,3,23.8,0.0,83.33,68.11,87.73
2025-03-02 18:00:00,18,6,3,17.7,0.0,89.63,83.33,81.17
2025-03-02 19:00:00,19,6,3,20.2,0.0,93.1,89.63,53.75
2025-03-02 20:00:00,20,6,3,19.2,0.0,89.8,93.1,86.84
2025-03-02 21:00:00,21,6,3,15.8,0.0,82.57,89.8,86.13
2025-03-02 22:00:00,22,6,3,12.4,0.0,69.72,82.57,65.17
2025-03-02 23:00:00,23,6,3,15.7,0.0,72.85,69.72,71.36
2025-03-03 00:00:00,0,0,3,16.4,0.0,52.2,72.85,55.34
2025-03-03 01:00:00,1,0,3,13.5,2.1,47.62,52.2,51.26
2025-03-03 02:00:00,2,0,3,12.9,0.0,34.8,47.62,51.89
2025-03-03 03:00:00,3,0,3,12.8,0.0,40.32,34.8,42.37
2025-03-03 04:00:00,4,0,3,15.6,0.0,47.08,40.32,53.52
2025-03-03 05:00:00,5,0,3,18.5,0.0,63.87,47.08,62.65
2025-03-03 06:00:00,6,0,3,18.9,0.0,72.55,63.87,88.13
2025-03-03 07:00:00,7,0,3,20.8,0.0,87.58,72.55,107.06
2025-03-03 08:00:00,8,0,3,23.4,0.0,116.27,87.58,111.49
2025-03-03 09:00:00,9,0,3,24.4,0.0,119.52,116.27,122.75
2025-03-03 10:00:00,10,0,3,22.6,0.0,108.96,119.52,115.02
2025-03-03 11:00:00,11,0,3,24.7,0.0,107.28,108.96,113.76
2025-03-03 12:00:00,12,0,3,27.0,4.8,99.69,107.28,115.51
2025-03-03 13:00:00,13,0,3,23.9,0.0,97.7,99.69,110.13
2025-03-03 14:00:00,14,0,3,23.8,0.0,98.74,97.7,94.46
2025-03-03 15:00:00,15,0,3,26.5,1.4,85.59,98.74,86.58
2025-03-03 16:00:00,16,0,3,23.8,0.0,82.72,85.59,68.11
2025-03-03 17:00:00,17,0,3,22.8,0.0,73.03,82.72,83.33
2025-03-03 18:00:00,18,0,3,18.6,0.0,72.81,73.03,89.63
2025-03-03 19:00:00,19,0,3,19.7,0.0,86.95,72.81,93.1
2025-03-03 20:00:00,20,0,3,17.1,0.0,87.5,86.95,89.8
2025-03-03 21:00:00,21,0,3,12.8,5.6,61.59,87.5,82.57
2025-03-03 22:00:00,22,0,3,16.3,0.0,67.88,61.59,69.72
2025-03-03 23:00:00,23,0,3,14.7,0.0,59.42,67.88,72.85
2025-03-04 00:00:00,0,1,3,15.7,0.0,65.74,59.42,52.2
2025-03-04 01:00:00,1,1,3,15.9,0.0,49.36,65.74,47.62
2025-03-04 02:00:00,2,1,3,16.6,0.0,43.12,49.36,34.8
2025-03-04 03:00:00,3,1,3,17.4,0.0,47.96,43.12,40.32
2025-03-04 04:00:00,4,1,3,18.9,0.0,55.17,47.96,47.08
2025-03-04 05:00:00,5,1,3,19.5,0.0,64.38,55.17,63.87
2025-03-04 06:00:00,6,1,3,20.9,0.0,73.59,64.38,72.55
2025-03-04 07:00:00,7,1,3,22.4,3.3,95.66,73.59,87.58
2025-03-04 08:00:00,8,1,3,21.6,0.0,98.67,95.66,116.27
2025-03-04 09:00:00,9,1,3,19.9,0.0,108.79,98.67,119.52
2025-03-04 10:00:00,10,1,3,26.4,0.0,125.5,108.79,108.96
2025-03-04 11:00:00,11,1,3,26.3,0.0,122.52,125.5,107.28
2025-03-04 12:00:00,12,1,3,28.7,0.0,117.26,122.52,99.69
2025-03-04 13:00:00,13,1,3,26.6,0.0,108.28,117.26,97.7
2025-03-04 14:00:00,14,1,3,21.1,0.0,88.98,108.28,98.74
2025-03-04 15:00:00,15,1,3,27.8,0.0,85.37,88.98,85.59
2025-03-04 16:00:00,16,1,3,23.4,0.0,72.41,85.37,82.72
2025-03-04 17:00:00,17,1,3,22.8,0.4,81.29,72.41,73.03
2025-03-04 18:00:00,18,1,3,17.2,0.0,73.41,81.29,72.81
2025-03-04 19:00:00,19,1,3,17.5,0.0,69.92,73.41,86.95
2025-03-04 20:00:00,20,1,3,14.5,0.0,74.94,69.92,87.5
2025-03-04 21:00:00,21,1,3,13.9,0.0,70.53,74.94,61.59
2025-03-04 22:00:00,22,1,3,15.7,0.0,76.39,70.53,67.88
2025-03-04 23:00:00,23,1,3,18.1,0.0,56.07,76.39,59.42
2025-03-05 00:00:00,0,2,3,10.4,0.0,41.87,56.07,65.74
2025-03-05 01:00:00,1,2,3,17.8,0.0,52.9,41.87,49.36
2025-03-05 02:00:00,2,2,3,15.9,0.0,47.75,52.9,43.12
2025-03-05 03:00:00,3,2,3,15.2,0.0,40.48,47.75,47.96
2025-03-05 04:00:00,4,2,3,15.2,4.8,31.11,40.48,55.17
2025-03-05 05:00:00,5,2,3,17.0,0.0,63.46,31.11,64.38
2025-03-05 06:00:00,6,2,3,20.3,0.0,81.0,63.46,73.59
2025-03-05 07:00:00,7,2,3,22.3,0.0,98.64,81.0,95.66
2025-03-05 08:00:00,8,2,3,22.3,0.0,108.64,98.64,98.67
2025-03-05 09:00:00,9,2,3,24.5,0.0,106.48,108.64,108.79
2025-03-05 10:00:00,10,2,3,26.3,0.0,117.43,106.48,125.5
2025-03-05 11:00:00,11,2,3,23.8,0.0,117.11,117.43,122.52
2025-03-05 12:00:00,12,2,3,28.8,3.6,102.55,117.11,117.26
2025-03-05 13:00:00,13,2,3,25.4,0.0,90.79,102.55,108.28
2025-03-05 14:00:00,14,2,3,27.1,0.0,99.31,90.79,88.98
2025-03-05 15:00:00,15,2,3,23.3,0.0,83.88,99.31,85.37
2025-03-05 16:00:00,16,2,3,20.9,11.7,57.99,83.88,72.41
2025-03-05 17:00:00,17,2,3,24.8,0.0,87.99,57.99,81.29
2025-03-05 18:00:00,18,2,3,20.0,0.0,86.18,87.99,73.41
2025-03-05 19:00:00,19,2,3,21.1,1.0,79.72,86.18,69.92
2025-03-05 20:00:00,20,2,3,18.7,0.0,76.41,79.72,74.94
2025-03-05 21:00:00,21,2,3,15.7,0.0,68.79,76.41,70.53
2025-03-05 22:00:00,22,2,3,16.1,0.0,77.46,68.79,76.39
2025-03-05 23:00:00,23,2,3,14.2,0.0,47.89,77.46,56.07
2025-03-06 00:00:00,0,3,3,15.8,0.0,60.7,47.89,41.87
2025-03-06 01:00:00,1,3,3,12.1,0.0,43.64,60.7,52.9
2025-03-06 02:00:00,2,3,3,12.5,0.0,38.87,43.64,47.75
2025-03-06 03:00:00,3,3,3,16.6,0.0,57.91,38.87,40.48
2025-03-06 04:00:00,4,3,3,21.4,0.0,63.59,57.91,31.11
2025-03-06 05:00:00,5,3,3,18.4,0.0,62.41,63.59,63.46
2025-03-06 06:00:00,6,3,3,24.5,0.0,92.62,62.41,81.0
2025-03-06 07:00:00,7,3,3,23.1,0.0,98.13,92.62,98.64
2025-03-06 08:00:00,8,3,3,21.3,0.0,110.9,98.13,108.64
2025-03-06 09:00:00,9,3,3,26.9,0.0,122.79,110.9,106.48
2025-03-06 10:00:00,10,3,3,30.6,0.0,133.38,122.79,117.43
2025-03-06 11:00:00,11,3,3,25.8,0.0,109.06,133.38,117.11
2025-03-06 12:00:00,12,3,3,24.4,0.0,103.14,109.06,102.55
2025-03-06 13:00:00,13,3,3,23.8,0.0,92.3,103.14,90.79
2025-03-06 14:00:00,14,3,3,24.8,0.0,92.95,92.3,99.31
2025-03-06 15:00:00,15,3,3,24.4,0.0,85.21,92.95,83.88
2025-03-06 16:00:00,16,3,3,21.4,0.0,69.42,85.21,57.99
2025-03-06 17:00:00,17,3,3,20.1,0.0,76.05,69.42,87.99
2025-03-06 18:00:00,18,3,3,21.4,0.0,82.17,76.05,86.18
2025-03-06 19:00:00,19,3,3,18.1,0.0,85.36,82.17,79.72
2025-03-06 20:00:00,20,3,3,18.4,0.0,80.84,85.36,76.41
2025-03-06 21:00:00,21,3,3,15.2,0.0,71.97,80.84,68.79
2025-03-06 22:00:00,22,3,3,17.6,0.0,76.28,71.97,77.46
2025-03-06 23:00:00,23,3,3,14.1,0.0,59.21,76.28,47.89
2025-03-07 00:00:00,0,4,3,14.1,0.0,52.73,59.21,60.7
2025-03-07 01:00:00,1,4,3,13.3,0.0,45.91,52.73,43.64
2025-03-07 02:00:00,2,4,3,19.9,0.0,49.84,45.91,38.87
2025-03-07 03:00:00,3,4,3,18.2,0.0,40.76,49.84,57.91
2025-03-07 04:00:00,4,4,3,15.7,0.0,46.96,40.76,63.59
2025-03-07 05:00:00,5,4,3,19.3,0.0,71.96,46.96,62.41
2025-03-07 06:00:00,6,4,3,21.9,0.0,83.0,71.96,92.62
2025-03-07 07:00:00,7,4,3,19.4,0.0,90.06,83.0,98.13
2025-03-07 08:00:00,8,4,3,24.3,0.0,107.21,90.06,110.9
2025-03-07 09:00:00,9,4,3,22.2,0.0,101.85,107.21,122.79
2025-03-07 10:00:00,10,4,3,24.2,0.0,111.23,101.85,133.38
2025-03-07 11:00:00,11,4,3,25.2,0.0,116.0,111.23,109.06
2025-03-07 12:00:00,12,4,3,26.5,4.4,108.16,116.0,103.14
2025-03-07 13:00:00,13,4,3,23.2,0.0,100.03,108.16,92.3
2025-03-07 14:00:00,14,4,3,25.2,0.0,98.26,100.03,92.95
2025-03-07 15:00:00,15,4,3,22.6,0.0,79.78,98.26,85.21
2025-03-07 16:00:00,16,4,3,21.5,0.0,81.13,79.78,69.42
2025-03-07 17:00:00,17,4,3,19.1,0.0,78.8,81.13,76.05
2025-03-07 18:00:00,18,4,3,18.1,0.0,74.0,78.8,82.17
2025-03-07 19:00:00,19,4,3,14.4,0.0,75.86,74.0,85.36
2025-03-07 20:00:00,20,4,3,19.4,0.0,78.29,75.86,80.84
2025-03-07 21:00:00,21,4,3,13.6,0.0,74.22,78.29,71.97
2025-03-07 22:00:00,22,4,3,14.5,0.0,66.68,74.22,76.28
2025-03-07 23:00:00,23,4,3,14.3,0.0,59.25,66.68,59.21
2025-03-08 00:00:00,0,5,3,15.5,0.0,58.95,59.25,52.73
2025-03-08 01:00:00,1,5,3,13.5,0.0,37.61,58.95,45.91
2025-03-08 02:00:00,2,5,3,14.8,0.0,47.47,37.61,49.84
2025-03-08 03:00:00,3,5,3,18.5,0.0,56.74,47.47,40.76
2025-03-08 04:00:00,4,5,3,19.4,0.0,51.57,56.74,46.96
2025-03-08 05:00:00,5,5,3,18.8,0.0,69.43,51.57,71.96
2025-03-08 06:00:00,6,5,3,19.5,0.0,80.48,69.43,83.0
2025-03-08 07:00:00,7,5,3,18.6,0.0,86.09,80.48,90.06
2025-03-08 08:00:00,8,5,3,22.1,7.9,94.59,86.09,107.21
2025-03-08 09:00:00,9,5,3,26.7,0.0,124.82,94.59,101.85
2025-03-08 10:00:00,10,5,3,25.5,0.0,123.74,124.82,111.23
2025-03-08 11:00:00,11,5,3,27.7,0.0,134.29,123.74,116.0
2025-03-08 12:00:00,12,5,3,30.0,0.0,121.7,134.29,108.16
2025-03-08 13:00:00,13,5,3,22.9,0.0,104.13,121.7,100.03
2025-03-08 14:00:00,14,5,3,22.3,0.0,96.57,104.13,98.26
2025-03-08 15:00:00,15,5,3,25.4,0.0,88.06,96.57,79.78
2025-03-08 16:00:00,16,5,3,21.8,0.0,90.24,88.06,81.13
2025-03-08 17:00:00,17,5,3,20.0,0.0,84.03,90.24,78.8
2025-03-08 18:00:00,18,5,3,20.4,0.0,89.06,84.03,74.0
2025-03-08 19:00:00,19,5,3,19.3,0.0,91.55,89.06,75.86
2025-03-08 20:00:00,20,5,3,15.7,0.0,75.8,91.55,78.29
2025-03-08 21:00:00,21,5,3,17.7,0.0,88.16,75.8,74.22
2025-03-08 22:00:00,22,5,3,14.5,0.0,68.76,88.16,66.68
2025-03-08 23:00:00,23,5,3,14.0,0.0,60.07,68.76,59.25
2025-03-09 00:00:00,0,6,3,15.5,0.0,60.66,60.07,58.95
2025-03-09 01:00:00,1,6,3,16.1,0.0,53.35,60.66,37.61
2025-03-09 02:00:00,2,6,3,15.4,0.0,39.96,53.35,47.47
2025-03-09 03:00:00,3,6,3,16.4,0.0,45.47,39.96,56.74
2025-03-09 04:00:00,4,6,3,21.2,3.8,56.0,45.47,51.57
2025-03-09 05:00:00,5,6,3,15.7,0.9,64.33,56.0,69.43
2025-03-09 06:00:00,6,6,3,18.7,0.0,72.57,64.33,80.48
2025-03-09 07:00:00,7,6,3,22.6,0.0,113.11,72.57,86.09
2025-03-09 08:00:00,8,6,3,24.5,0.0,110.28,113.11,94.59
2025-03-09 09:00:00,9,6,3,24.0,11.0,101.48,110.28,124.82
2025-03-09 10:00:00,10,6,3,24.9,0.0,132.78,101.48,123.74
2025-03-09 11:00:00,11,6,3,24.6,0.0,107.77,132.78,134.29
2025-03-09 12:00:00,12,6,3,24.7,0.0,118.04,107.77,121.7
2025-03-09 13:00:00,13,6,3,26.3,0.0,104.5,118.04,104.13
2025-03-09 14:00:00,14,6,3,24.7,0.0,88.91,104.5,96.57
2025-03-09 15:00:00,15,6,3,24.0,0.0,83.28,88.91,88.06
2025-03-09 16:00:00,16,6,3,23.7,0.0,90.17,83.28,90.24
