timestep,demand,tank_level,pressure
783,55.04,78.3000000000001,31.32
784,59.19,79.1100000000001,31.64
785,66.33,72.7800000000001,29.11
786,70.5,62.280000000000086,24.91
787,71.55,50.73000000000009,20.29
788,68.46,42.270000000000095,16.91
789,59.39,42.880000000000095,17.15
790,60.6,42.28000000000009,16.91
791,55.92,46.360000000000085,18.54
792,50.85,55.51000000000008,22.2
793,47.61,67.90000000000008,27.16
794,49.8,78.10000000000008,31.24
795,58.34,79.76000000000008,31.9
796,58.25,81.51000000000008,32.6
797,65.01,66.50000000000007,26.6
798,68.49,58.010000000000076,23.2
799,73.02,44.99000000000008,18.0
800,77.15,27.840000000000074,11.14
801,70.09,37.75000000000007,15.1
802,66.22,31.530000000000072,12.61
803,58.16,33.370000000000076,13.35
804,53.16,40.21000000000008,16.08
805,50.66,49.55000000000008,19.82
806,51.83,57.720000000000084,23.09
807,51.77,65.95000000000007,26.38
808,61.28,64.67000000000007,25.87
809,60.41,64.26000000000008,25.7
810,67.44,56.82000000000008,22.73
811,68.85,47.970000000000084,19.19
812,73.01,34.96000000000008,13.98
813,64.97,29.99000000000008,12.0
814,62.4,47.59000000000008,19.04
815,50.84,56.750000000000085,22.7
816,50.83,65.92000000000009,26.37
817,54.11,71.81000000000009,28.72
818,53.29,78.5200000000001,31.41
819,58.37,80.15000000000009,32.06
820,56.82,73.3300000000001,29.33
821,67.19,66.1400000000001,26.46
822,75.3,50.8400000000001,20.34
823,71.84,39.0000000000001,15.6
824,72.99,26.010000000000105,10.4
825,76.0,30.010000000000105,12.0
826,70.67,19.340000000000103,7.74
827,57.98,41.360000000000106,16.54
828,53.2,48.160000000000096,19.26
829,50.75,57.410000000000096,22.96
830,47.13,70.28000000000009,28.11
831,50.45,79.83000000000008,31.93
832,54.5,85.3300000000001,34.13
833,60.79,74.5400000000001,29.82
834,67.9,66.6400000000001,26.66
835,70.87,55.770000000000095,22.31
836,73.32,42.4500000000001,16.98
837,61.38,41.0700000000001,16.43
838,62.26,38.81000000000011,15.52
839,54.65,44.16000000000012,17.66
840,49.88,54.28000000000011,21.71
841,53.47,60.810000000000116,24.32
842,49.68,71.13000000000011,28.45
843,56.32,74.81000000000012,29.92
844,58.87,75.94000000000011,30.38
845,64.44,71.50000000000011,28.6
846,69.27,62.23000000000012,24.89
847,80.29,41.94000000000011,16.78
848,72.42,29.52000000000011,11.81
849,70.05,39.47000000000011,15.79
850,64.07,35.40000000000012,14.16
851,57.88,37.52000000000012,15.01
852,52.55,44.97000000000013,17.99
853,55.16,49.81000000000013,19.92
854,55.42,54.39000000000013,21.76
855,51.49,62.90000000000013,25.16
856,55.02,67.88000000000011,27.15
857,64.5,63.38000000000011,25.35
858,66.35,57.030000000000115,22.81
859,72.07,44.96000000000012,17.98
860,69.28,35.68000000000012,14.27
861,59.83,35.85000000000012,14.34
862,63.95,31.90000000000012,12.76
863,60.68,31.22000000000012,12.49
864,48.19,43.030000000000115,17.21
865,50.28,52.750000000000114,21.1
866,53.9,58.850000000000115,23.54
867,56.18,62.67000000000011,25.07
868,60.34,62.3300000000001,24.93
869,68.99,53.3400000000001,21.34
870,67.88,45.46000000000011,18.18
871,70.53,34.930000000000106,13.97
872,70.19,24.74000000000011,9.9
873,69.45,35.290000000000106,14.12
874,65.84,29.450000000000102,11.78
875,64.93,44.520000000000095,17.81
876,52.91,51.6100000000001,20.64
877,52.26,59.3500000000001,23.74
878,51.11,68.24000000000011,27.3
879,56.77,71.47000000000011,28.59
880,65.09,66.38000000000011,26.55
881,61.5,64.88000000000011,25.95
882,66.53,58.35000000000011,23.34
883,73.3,45.05000000000011,18.02
884,70.72,34.33000000000011,13.73
885,69.92,24.41000000000011,9.76
886,61.06,43.35000000000011,17.34
887,54.22,49.13000000000011,19.65
888,51.81,57.32000000000011,22.93
889,54.77,62.550000000000104,25.02
890,55.51,67.0400000000001,26.82
891,56.7,70.3400000000001,28.14
892,61.57,68.7700000000001,27.51
893,66.47,62.3000000000001,24.92
894,72.55,49.7500000000001,19.9
895,74.87,34.880000000000095,13.95
896,73.83,21.050000000000097,8.42
897,72.08,28.9700000000001,11.59
898,69.56,39.410000000000096,15.76
899,57.1,42.310000000000095,16.92
900,55.57,46.74000000000009,18.7
901,50.41,56.3300000000001,22.53
902,51.25,65.0800000000001,26.03
903,57.04,68.0400000000001,27.22
904,58.09,69.9500000000001,27.98
905,63.23,66.72000000000011,26.69
906,63.92,62.80000000000011,25.12
907,72.41,50.390000000000114,20.16
908,70.61,39.780000000000115,15.91
909,70.87,28.91000000000011,11.56
910,58.39,50.52000000000011,20.21
911,55.95,54.57000000000011,21.83
912,50.78,63.790000000000106,25.52
913,56.18,67.6100000000001,27.04
914,52.76,74.85000000000011,29.94
915,56.01,78.84000000000012,31.54
916,60.19,78.65000000000012,31.46
917,63.52,75.13000000000011,30.05
918,67.07,68.06000000000012,27.22
919,73.51,54.55000000000011,21.82
920,77.55,37.000000000000114,14.8
921,68.56,28.44000000000011,11.38
922,66.33,42.11000000000011,16.84
923,57.45,44.66000000000011,17.86
924,58.04,46.62000000000011,18.65
925,47.02,59.600000000000115,23.84
926,49.48,70.12000000000012,28.05
927,54.33,75.79000000000012,30.32
928,62.21,73.58000000000013,29.43
929,62.89,70.69000000000013,28.28
930,66.34,64.35000000000011,25.74
931,75.81,48.540000000000106,19.42
932,64.33,44.21000000000011,17.68
933,57.78,46.430000000000106,18.57
934,60.63,45.800000000000104,18.32
935,53.79,52.0100000000001,20.8
936,46.97,65.0400000000001,26.02
937,53.57,71.47000000000011,28.59
938,53.78,77.69000000000011,31.08
939,53.48,84.21000000000012,33.68
940,54.53,79.68000000000012,31.87
941,65.58,74.10000000000012,29.64
942,70.36,63.74000000000014,25.5
943,72.63,51.11000000000014,20.44
944,79.87,31.240000000000137,12.5
945,68.43,22.81000000000013,9.12
946,61.36,41.45000000000013,16.58
947,57.47,43.98000000000013,17.59
948,54.32,49.66000000000013,19.86
949,52.32,57.34000000000014,22.94
950,50.44,66.90000000000015,26.76
951,54.26,72.64000000000016,29.06
952,53.76,78.88000000000017,31.55
953,67.42,71.46000000000016,28.58
954,67.76,63.700000000000145,25.48
955,73.52,50.18000000000015,20.07
956,69.7,40.480000000000146,16.19
957,65.75,34.730000000000146,13.89
958,61.02,33.71000000000014,13.48
959,56.64,37.07000000000015,14.83
960,51.96,45.11000000000015,18.04
961,55.43,49.680000000000156,19.87
962,53.64,56.04000000000015,22.42
963,57.3,58.74000000000015,23.5
964,58.1,60.64000000000015,24.26
965,67.28,53.360000000000156,21.34
966,66.38,46.98000000000016,18.79
967,78.33,28.650000000000162,11.46
968,74.21,34.44000000000017,13.78
969,67.35,27.090000000000174,10.84
970,66.32,40.77000000000018,16.31
971,57.5,43.27000000000018,17.31
972,56.98,46.290000000000184,18.52
973,49.63,56.66000000000019,22.66
974,49.82,66.8400000000002,26.74
975,47.53,79.3100000000002,31.72
976,56.16,83.1500000000002,33.26
977,55.82,77.33000000000021,30.93
978,63.25,74.08000000000021,29.63
979,72.45,61.63000000000021,24.65
980,71.03,50.60000000000021,20.24
981,65.65,44.9500000000002,17.98
982,56.41,48.540000000000205,19.42
983,55.15,53.39000000000021,21.36
984,50.02,63.37000000000021,25.35
985,47.97,75.4000000000002,30.16
986,57.56,77.8400000000002,31.14
987,57.81,80.0300000000002,32.01
988,57.71,72.32000000000019,28.93
989,63.04,69.2800000000002,27.71
990,69.03,60.2500000000002,24.1
991,66.8,53.4500000000002,21.38
992,73.59,39.8600000000002,15.94
993,69.59,30.270000000000195,12.11
994,62.93,27.340000000000195,10.94
995,58.7,48.6400000000002,19.46
996,59.85,48.7900000000002,19.52
997,53.51,55.28000000000019,22.11
998,49.45,65.8300000000002,26.33
999,54.92,70.9100000000002,28.36
1000,61.71,69.20000000000019,27.68
1001,65.86,63.34000000000019,25.34
1002,68.18,55.16000000000018,22.06
1003,68.23,46.93000000000018,18.77
1004,70.77,36.16000000000018,14.46
1005,65.56,30.60000000000018,12.24
1006,61.99,28.610000000000177,11.44
1007,57.2,51.41000000000018,20.56
1008,53.18,58.23000000000018,23.29
1009,49.84,68.39000000000019,27.36
1010,57.0,71.39000000000019,28.56
1011,55.77,75.62000000000018,30.25
1012,64.59,71.03000000000017,28.41
1013,60.89,70.14000000000017,28.06
1014,73.61,56.53000000000016,22.61
1015,73.52,43.01000000000016,17.2
1016,72.38,30.630000000000166,12.25
1017,70.19,20.44000000000017,8.18
1018,64.97,35.47000000000017,14.19
1019,60.82,34.65000000000017,13.86
1020,56.03,38.620000000000175,15.45
1021,49.87,48.75000000000018,19.5
1022,51.09,57.66000000000017,23.06
1023,59.63,58.030000000000165,23.21
1024,62.69,55.340000000000174,22.14
1025,64.4,50.94000000000017,20.38
1026,68.12,42.820000000000164,17.13
1027,70.53,32.29000000000016,12.92
1028,70.51,21.780000000000157,8.71
1029,61.31,40.470000000000155,16.19
1030,58.54,41.930000000000156,16.77
1031,50.29,51.64000000000015,20.66
1032,51.23,60.41000000000016,24.16
1033,53.38,67.03000000000017,26.81
1034,51.6,75.43000000000018,30.17
1035,59.9,75.53000000000017,30.21
1036,54.69,80.84000000000017,32.34
1037,58.57,72.27000000000018,28.91
1038,69.08,63.19000000000018,25.28
1039,76.07,47.12000000000019,18.85
1040,79.38,27.740000000000194,11.1
1041,70.26,37.48000000000019,14.99
1042,69.17,28.310000000000187,11.32
1043,59.43,48.88000000000019,19.55
1044,53.94,54.9400000000002,21.98
1045,54.24,60.700000000000195,24.28
1046,53.12,67.58000000000018,27.03
1047,48.47,79.11000000000018,31.64
1048,61.94,77.17000000000019,30.87
1049,67.23,69.94000000000018,27.98
1050,66.13,63.81000000000017,25.52
1051,71.36,52.45000000000017,20.98
1052,70.15,42.30000000000017,16.92
1053,65.16,37.14000000000017,14.86
1054,57.66,39.480000000000175,15.79
1055,53.28,46.20000000000017,18.48
1056,49.96,56.24000000000017,22.5
1057,54.96,61.28000000000018,24.51
1058,54.68,66.60000000000016,26.64
1059,54.07,72.53000000000017,29.01
1060,60.68,71.85000000000016,28.74
1061,54.42,77.43000000000016,30.97
1062,71.85,65.58000000000018,26.23
1063,67.71,57.87000000000019,23.15
1064,73.24,44.630000000000194,17.85
1065,68.28,36.35000000000019,14.54
1066,62.05,34.300000000000196,13.72
1067,63.03,31.270000000000195,12.51
1068,53.06,38.21000000000019,15.28
1069,52.63,45.58000000000019,18.23
1070,51.02,54.56000000000018,21.82
1071,54.63,59.93000000000017,23.97
1072,57.74,62.190000000000175,24.88
1073,59.24,62.950000000000166,25.18
1074,70.99,51.960000000000164,20.78
1075,68.69,43.27000000000017,17.31
1076,64.0,39.27000000000017,15.71
1077,63.09,36.18000000000016,14.47
1078,63.81,32.37000000000016,12.95
1079,57.85,34.52000000000016,13.81
1080,48.99,45.53000000000015,18.21
1081,50.4,55.130000000000145,22.05
1082,52.08,63.05000000000014,25.22
1083,61.41,61.64000000000014,24.66
1084,59.51,62.130000000000145,24.85
1085,64.25,57.88000000000014,23.15
1086,71.5,46.38000000000014,18.55
1087,73.64,32.74000000000014,13.1
1088,73.55,19.19000000000014,7.68
1089,71.05,28.140000000000143,11.26
1090,65.72,42.420000000000144,16.97
1091,59.43,42.990000000000144,17.2
1092,56.64,46.35000000000015,18.54
1093,51.75,54.60000000000015,21.84
1094,53.36,61.24000000000015,24.5
1095,52.96,68.28000000000014,27.31
1096,57.75,70.53000000000014,28.21
1097,57.1,73.43000000000015,29.37
1098,70.75,62.68000000000015,25.07
1099,71.21,51.470000000000155,20.59
1100,71.67,39.80000000000015,15.92
1101,55.69,44.110000000000156,17.64
1102,65.57,38.54000000000016,15.42
1103,54.88,43.66000000000016,17.46
1104,53.36,50.30000000000017,20.12
1105,48.32,61.98000000000017,24.79
1106,54.88,67.10000000000016,26.84
1107,52.02,75.08000000000015,30.03
1108,56.5,78.58000000000015,31.43
1109,68.7,69.88000000000015,27.95
1110,67.83,62.05000000000017,24.82
1111,73.58,48.47000000000017,19.39
1112,76.94,31.53000000000017,12.61
1113,73.13,18.400000000000176,7.36
1114,66.39,32.010000000000176,12.8
1115,60.64,31.370000000000175,12.55
1116,61.67,29.700000000000173,11.88
1117,51.42,58.28000000000017,23.31
1118,51.76,66.52000000000018,26.61
1119,56.36,70.16000000000018,28.06
1120,60.83,69.3300000000002,27.73
1121,66.65,62.680000000000206,25.07
1122,69.92,52.760000000000204,21.1
1123,66.74,46.02000000000021,18.41
1124,73.57,32.450000000000216,12.98
1125,60.94,31.51000000000022,12.6
1126,60.22,31.29000000000022,12.52
1127,53.03,38.26000000000022,15.3
1128,49.84,48.420000000000215,19.37
1129,52.43,55.990000000000215,22.4
1130,54.01,61.98000000000021,24.79
1131,56.44,65.54000000000022,26.22
1132,63.21,62.33000000000022,24.93
1133,64.32,58.01000000000022,23.2
1134,67.67,50.34000000000022,20.14
1135,75.82,34.52000000000022,13.81
1136,77.9,16.620000000000218,6.65
1137,67.96,28.660000000000224,11.46
1138,67.73,40.93000000000022,16.37
1139,61.65,39.28000000000022,15.71
1140,53.57,45.71000000000023,18.28
1141,55.72,49.99000000000024,20.0
1142,50.71,59.280000000000236,23.71
1143,53.58,65.70000000000023,26.28
1144,56.99,68.71000000000024,27.48
1145,63.14,65.57000000000023,26.23
1146,64.71,60.86000000000024,24.34
1147,65.85,55.01000000000025,22.0
1148,73.45,41.560000000000244,16.62
1149,61.84,39.72000000000024,15.89
1150,56.33,43.39000000000024,17.36
1151,48.84,54.55000000000024,21.82
1152,48.12,66.43000000000023,26.57
1153,47.47,78.96000000000024,31.58
1154,57.97,80.99000000000024,32.4
1155,58.21,72.78000000000023,29.11
1156,56.3,76.48000000000023,30.59
1157,69.72,66.76000000000025,26.7
1158,71.35,55.41000000000025,22.16
1159,71.95,43.46000000000025,17.38
1160,66.83,36.63000000000025,14.65
1161,78.51,18.120000000000246,7.25
1162,61.77,36.35000000000024,14.54
1163,54.61,41.74000000000025,16.7
1164,57.53,44.21000000000025,17.68
1165,58.91,45.30000000000025,18.12
1166,55.31,49.99000000000025,20.0
1167,54.9,55.09000000000025,22.04
1168,59.3,55.79000000000026,22.32
1169,65.65,50.140000000000256,20.06
1170,70.28,39.860000000000255,15.94
1171,71.01,28.85000000000025,11.54
1172,68.98,39.870000000000246,15.95
1173,64.19,35.68000000000025,14.27
1174,57.05,38.63000000000025,15.45
1175,54.45,44.18000000000025,17.67
1176,44.95,59.230000000000246,23.69
1177,51.15,68.08000000000024,27.23
1178,50.08,78.00000000000024,31.2
1179,51.87,86.13000000000022,34.45
1180,58.91,77.22000000000023,30.89
1181,67.14,70.08000000000023,28.03
1182,71.16,58.920000000000215,23.57
1183,68.22,50.700000000000216,20.28
1184,71.36,39.34000000000022,15.74
1185,74.46,24.880000000000223,9.95
1186,62.99,41.89000000000022,16.76
1187,58.87,43.020000000000216,17.21
1188,56.11,46.91000000000021,18.76
1189,48.69,58.22000000000021,23.29
1190,51.48,66.74000000000021,26.7
1191,49.2,77.5400000000002,31.02
1192,55.71,81.83000000000018,32.73
1193,64.05,67.78000000000019,27.11
1194,63.22,64.56000000000019,25.82
1195,71.49,53.07000000000019,21.23
1196,68.61,44.46000000000019,17.78
1197,66.04,38.420000000000186,15.37
1198,59.98,38.44000000000019,15.38
1199,59.39,39.050000000000196,15.62
1200,50.41,48.6400000000002,19.46
1201,50.15,58.4900000000002,23.4
1202,53.41,65.08000000000021,26.03
1203,56.81,68.27000000000021,27.31
1204,58.51,69.76000000000022,27.9
1205,63.08,66.68000000000022,26.67
1206,66.3,60.38000000000022,24.15
1207,70.94,49.440000000000225,19.78
1208,70.12,39.32000000000022,15.73
1209,76.89,22.43000000000022,8.97
1210,62.2,40.23000000000022,16.09
1211,57.47,42.76000000000022,17.1
1212,52.3,50.46000000000022,20.18
1213,54.28,56.18000000000022,22.47
1214,50.27,65.91000000000022,26.36
1215,56.95,68.96000000000022,27.58
1216,55.49,73.4700000000002,29.39
1217,63.93,69.54000000000019,27.82
1218,65.5,64.04000000000019,25.62
1219,76.61,47.43000000000019,18.97
1220,65.11,42.32000000000019,16.93
1221,65.31,37.01000000000019,14.8
1222,61.21,35.80000000000019,14.32
1223,56.54,39.26000000000018,15.7
1224,49.48,49.78000000000019,19.91
1225,51.05,58.7300000000002,23.49
1226,53.18,65.55000000000021,26.22
1227,54.74,70.8100000000002,28.32
1228,61.26,69.55000000000021,27.82
1229,69.59,59.96000000000021,23.98
1230,66.73,53.2300000000002,21.29
1231,68.82,44.41000000000021,17.76
1232,74.07,30.340000000000217,12.14
1233,79.38,10.960000000000221,4.38
1234,63.52,27.440000000000218,10.98
1235,64.46,42.98000000000023,17.19
1236,59.49,43.49000000000023,17.4
1237,49.93,53.56000000000024,21.42
1238,52.87,60.69000000000023,24.28
1239,58.09,62.60000000000022,25.04
1240,56.37,66.23000000000022,26.49
1241,62.48,63.75000000000022,25.5
1242,66.26,57.49000000000022,23.0
1243,67.13,50.36000000000023,20.14
1244,66.72,43.64000000000023,17.46
1245,60.71,42.93000000000023,17.17
1246,59.41,43.52000000000024,17.41
1247,52.99,50.530000000000236,20.21
1248,50.73,59.80000000000023,23.92
1249,46.78,73.02000000000024,29.21
1250,54.04,78.98000000000025,31.59
1251,57.68,81.30000000000024,32.52
1252,52.39,78.91000000000024,31.56
1253,64.08,74.83000000000025,29.93
1254,72.09,62.740000000000265,25.1
1255,69.3,53.44000000000027,21.38
1256,79.35,34.09000000000027,13.64
1257,72.9,21.190000000000268,8.48
1258,63.82,37.37000000000027,14.95
1259,59.38,37.99000000000026,15.2
1260,56.13,41.86000000000026,16.74
1261,51.82,50.04000000000027,20.02
1262,52.78,57.260000000000275,22.9
1263,50.44,66.82000000000028,26.73
1264,58.02,68.80000000000027,27.52
1265,58.85,69.95000000000027,27.98
1266,67.67,62.28000000000027,24.91
1267,67.46,54.82000000000028,21.93
1268,66.46,48.360000000000284,19.34
1269,68.09,40.27000000000028,16.11
1270,62.58,37.69000000000028,15.08
1271,57.12,40.570000000000285,16.23
1272,46.76,53.81000000000028,21.52
1273,50.49,63.320000000000285,25.33
1274,56.69,66.63000000000028,26.65
1275,55.6,71.03000000000029,28.41
1276,65.33,65.70000000000029,26.28
1277,64.14,61.56000000000029,24.62
1278,68.98,52.58000000000028,21.03
1279,72.0,40.58000000000028,16.23
1280,74.73,25.85000000000028,10.34
1281,71.18,34.67000000000027,13.87
1282,68.06,26.61000000000027,10.64
1283,62.42,44.19000000000027,17.68
1284,52.1,52.090000000000266,20.84
1285,47.6,64.49000000000026,25.8
1286,45.65,78.84000000000026,31.54
1287,54.73,84.11000000000027,33.64
1288,54.2,79.91000000000027,31.96
1289,56.63,83.28000000000026,33.31
1290,69.17,64.11000000000026,25.64
1291,77.65,46.46000000000025,18.58
1292,68.65,37.810000000000244,15.12
1293,66.89,30.920000000000243,12.37
1294,59.55,31.370000000000246,12.55
1295,55.0,36.370000000000246,14.55
1296,52.79,43.58000000000025,17.43
1297,50.57,53.01000000000024,21.2
1298,53.85,59.160000000000245,23.66
1299,56.14,63.02000000000025,25.21
1300,56.36,66.66000000000025,26.66
1301,65.94,60.720000000000255,24.29
1302,67.88,52.84000000000026,21.14
1303,70.66,42.18000000000026,16.87
1304,75.94,26.240000000000265,10.5
1305,68.94,37.30000000000027,14.92
1306,66.02,31.28000000000027,12.51
1307,59.52,31.760000000000268,12.7
1308,57.72,34.040000000000276,13.62
1309,53.02,41.02000000000027,16.41
1310,51.08,49.94000000000027,19.98
1311,55.66,54.28000000000027,21.71
1312,61.68,52.60000000000027,21.04
1313,64.76,47.84000000000027,19.14
1314,68.03,39.81000000000027,15.92
1315,66.23,33.58000000000027,13.43
1316,65.48,28.100000000000264,11.24
1317,63.46,44.64000000000026,17.86
1318,57.48,47.160000000000274,18.86
1319,54.73,52.430000000000284,20.97
1320,50.2,62.23000000000029,24.89
1321,53.03,69.20000000000029,27.68
1322,52.83,76.37000000000027,30.55
1323,56.64,79.73000000000029,31.89
1324,58.56,81.1700000000003,32.47
1325,57.03,74.1400000000003,29.66
1326,65.59,68.5500000000003,27.42
1327,72.49,56.0600000000003,22.42
1328,70.7,45.3600000000003,18.14
1329,73.44,31.9200000000003,12.77
1330,70.53,21.3900000000003,8.56
1331,63.2,38.190000000000296,15.28
1332,53.82,44.370000000000296,17.75
1333,56.06,48.31000000000029,19.32
1334,51.61,56.70000000000029,22.68
1335,52.19,64.51000000000029,25.8
1336,55.67,68.84000000000029,27.54
1337,62.18,66.66000000000028,26.66
1338,66.84,59.82000000000028,23.93
1339,70.68,49.14000000000027,19.66
1340,69.15,39.990000000000265,16.0
1341,64.39,35.600000000000264,14.24
1342,60.62,34.98000000000027,13.99
1343,58.87,36.11000000000028,14.44
1344,52.88,43.23000000000027,17.29
1345,46.99,56.24000000000027,22.5
1346,45.38,70.86000000000027,28.34
1347,57.98,72.88000000000028,29.15
1348,54.27,78.61000000000027,31.44
1349,62.29,76.32000000000028,30.53
1350,64.9,71.42000000000027,28.57
1351,67.52,63.900000000000276,25.56
1352,75.96,47.94000000000028,19.18
1353,73.92,34.02000000000028,13.61
1354,64.21,29.810000000000286,11.92
1355,51.77,58.04000000000028,23.22
1356,52.82,65.22000000000028,26.09
1357,52.77,72.45000000000027,28.98
1358,46.72,85.73000000000027,34.29
1359,53.75,81.98000000000027,32.79
1360,57.47,74.51000000000028,29.8
1361,64.83,69.68000000000028,27.87
1362,68.36,61.32000000000029,24.53
1363,67.25,54.07000000000029,21.63
1364,72.26,41.81000000000029,16.72
1365,63.9,37.91000000000029,15.16
1366,59.23,38.680000000000284,15.47
1367,52.5,46.18000000000029,18.47
1368,48.7,57.48000000000029,22.99
1369,48.79,68.69000000000028,27.48
1370,52.53,76.16000000000028,30.46
1371,60.31,75.85000000000028,30.34
1372,54.25,81.60000000000028,32.64
1373,58.12,73.48000000000027,29.39
1374,72.82,60.66000000000028,24.26
1375,72.3,48.360000000000284,19.34
1376,72.32,36.04000000000029,14.42
1377,74.76,21.280000000000285,8.51
1378,64.12,37.16000000000028,14.86
1379,65.02,32.140000000000285,12.86
1380,56.49,35.65000000000028,14.26
1381,50.13,45.52000000000029,18.21
1382,57.63,47.89000000000029,19.16
1383,51.39,56.5000000000003,22.6
1384,59.74,56.760000000000296,22.7
1385,63.99,52.7700000000003,21.11
1386,71.91,40.8600000000003,16.34
1387,74.86,26.0000000000003,10.4
1388,68.77,37.2300000000003,14.89
1389,62.12,35.110000000000305,14.04
1390,60.69,34.4200000000003,13.77
1391,53.26,41.1600000000003,16.46
1392,56.07,45.09000000000031,18.04
1393,51.85,53.240000000000315,21.3
1394,51.95,61.29000000000032,24.52
1395,55.73,65.56000000000031,26.22
1396,54.33,71.23000000000032,28.49
1397,60.05,71.1800000000003,28.47
1398,72.01,59.170000000000286,23.67
1399,70.96,48.21000000000029,19.28
1400,71.19,37.020000000000294,14.81
1401,73.25,23.770000000000294,9.51
1402,69.49,34.2800000000003,13.71
1403,61.7,32.5800000000003,13.03
1404,57.45,35.130000000000294,14.05
1405,49.32,45.810000000000294,18.32
1406,46.89,58.920000000000286,23.57
1407,57.71,61.210000000000285,24.48
1408,56.54,64.6700000000003,25.87
1409,62.34,62.3300000000003,24.93
1410,71.99,50.3400000000003,20.14
1411,71.84,38.5000000000003,15.4
1412,70.04,28.460000000000292,11.38
1413,70.87,37.59000000000029,15.04
1414,57.38,40.210000000000285,16.08
1415,58.08,42.130000000000294,16.85
1416,50.2,51.93000000000029,20.77
1417,52.25,59.68000000000029,23.87
1418,57.63,62.05000000000029,24.82
1419,56.7,65.35000000000029,26.14
1420,59.98,65.37000000000029,26.15
1421,66.18,59.19000000000028,23.68
1422,67.31,51.88000000000028,20.75
1423,70.41,41.47000000000028,16.59
1424,71.2,30.27000000000028,12.11
1425,65.74,24.530000000000285,9.81
1426,72.1,32.43000000000029,12.97
1427,56.24,36.19000000000029,14.48
1428,53.8,42.390000000000285,16.96
1429,50.76,51.63000000000029,20.65
1430,52.08,59.55000000000028,23.82
1431,55.65,63.90000000000028,25.56
1432,60.09,63.81000000000029,25.52
1433,61.34,62.47000000000028,24.99
1434,67.5,54.97000000000028,21.99
1435,71.02,43.95000000000029,17.58
1436,67.92,36.030000000000285,14.41
1437,69.2,26.830000000000283,10.73
1438,60.78,46.05000000000028,18.42
1439,57.5,48.55000000000028,19.42
1440,52.02,56.53000000000028,22.61
1441,54.96,61.570000000000285,24.63
1442,53.59,67.98000000000027,27.19
1443,51.29,76.69000000000028,30.68
1444,59.57,77.12000000000029,30.85
1445,61.01,76.1100000000003,30.44
1446,66.82,69.2900000000003,27.72
1447,74.69,54.60000000000031,21.84
1448,78.05,36.55000000000031,14.62
1449,71.7,24.850000000000307,9.94
1450,66.86,37.99000000000031,15.2
1451,64.65,33.3400000000003,13.34
1452,55.18,38.1600000000003,15.26
1453,59.4,38.76000000000031,15.5
1454,52.86,45.900000000000304,18.36
1455,47.92,57.9800000000003,23.19
1456,59.77,58.2100000000003,23.28
1457,64.23,53.98000000000029,21.59
1458,71.87,42.110000000000284,16.84
1459,72.19,29.920000000000286,11.97
1460,68.26,41.66000000000028,16.66
1461,60.7,40.96000000000028,16.38
1462,58.68,42.28000000000028,16.91
1463,52.74,49.54000000000028,19.82
1464,48.29,61.25000000000028,24.5
1465,53.21,68.04000000000028,27.22
1466,58.06,69.98000000000027,27.99
1467,56.36,73.62000000000027,29.45
1468,54.78,78.84000000000029,31.54
1469,64.29,74.55000000000028,29.82
1470,72.0,62.550000000000296,25.02
1471,71.1,51.4500000000003,20.58
1472,73.93,37.520000000000294,15.01
1473,71.68,25.840000000000288,10.34
1474,63.58,42.26000000000029,16.9
1475,61.49,40.77000000000029,16.31
1476,54.1,46.67000000000029,18.67
1477,52.85,53.8200000000003,21.53
1478,48.5,65.3200000000003,26.13
1479,51.89,73.4300000000003,29.37
1480,59.68,73.75000000000028,29.5
1481,61.97,71.78000000000029,28.71
1482,73.18,58.60000000000028,23.44
1483,68.97,49.63000000000028,19.85
1484,69.35,40.280000000000285,16.11
1485,67.18,33.10000000000028,13.24
1486,55.05,38.05000000000028,15.22
1487,50.01,48.04000000000028,19.22
1488,45.46,62.580000000000275,25.03
1489,55.23,67.35000000000028,26.94
1490,51.39,75.96000000000028,30.38
1491,62.85,73.11000000000027,29.24
1492,56.68,76.43000000000026,30.57
1493,63.51,72.92000000000027,29.17
1494,73.03,59.89000000000027,23.96
1495,78.94,40.95000000000027,16.38
1496,80.52,20.430000000000277,8.17
1497,75.26,25.17000000000027,10.07
1498,69.01,36.16000000000027,14.46
1499,61.32,34.840000000000266,13.94
1500,56.79,38.05000000000026,15.22
1501,49.94,48.11000000000027,19.24
1502,48.7,59.41000000000027,23.76
1503,53.19,66.22000000000027,26.49
1504,57.0,69.22000000000027,27.69
1505,61.73,67.49000000000026,27.0
1506,70.09,57.40000000000026,22.96
1507,73.04,44.360000000000255,17.74
1508,68.94,35.42000000000026,14.17
1509,68.81,26.610000000000255,10.64
1510,55.88,50.73000000000025,20.29
1511,54.71,56.020000000000245,22.41
1512,47.88,68.14000000000024,27.26
1513,45.84,82.30000000000024,32.92
1514,52.8,79.50000000000024,31.8
1515,54.81,84.69000000000023,33.88
1516,62.91,71.78000000000023,28.71
1517,64.85,66.93000000000023,26.77
1518,65.33,61.600000000000236,24.64
1519,78.49,43.11000000000024,17.24
1520,77.99,25.120000000000246,10.05
1521,73.38,31.74000000000025,12.7
1522,65.26,26.480000000000246,10.59
1523,56.67,49.810000000000244,19.92
1524,53.34,56.47000000000024,22.59
1525,54.86,61.61000000000024,24.64
1526,56.81,64.80000000000024,25.92
1527,57.83,66.97000000000024,26.79
1528,56.05,70.92000000000024,28.37
1529,59.73,71.19000000000025,28.48
